constituency_code,candidate,party,constituency,state,votes
S0440,ARUN KUMAR SINGH,Independent,LAUKAHA,BIHAR,789
S04170,SIKANDAR CHAUDHARI,Right to Recall Party,BARBIGHA,BIHAR,785
S04106,AJAY KUMAR PRAJAPATI,Independent,ZIRADEI,BIHAR,783
S0456,MAHFOOZ ALAM,Independent,AMOUR,BIHAR,783
S04200,SOHAN GOND,Gondvana Gantantra Party,BUXAR,BIHAR,782
S046,AJEET KUMAR SAH,Janshakti Janta Dal,NAUTAN,BIHAR,782
S0473,LALAN KUMAR RAM,Bahujan Samaj Party,MADHEPURA,BIHAR,781
S04210,MANOJ KUMAR SINGH,Nationalist Congress Party,DINARA,BIHAR,781
S048,CHHATHU SHARMA,Jagrook Janta Party,BETTIAH,BIHAR,780
S04206,MAHENDRA PRASAD,Independent,CHAINPUR,BIHAR,779
S0481,CHANDU CHAUDHRY,Independent,ALINAGAR,BIHAR,778
S04205,SHISHUPAL SINGH,Independent,BHABUA,BIHAR,778
S0420,MOHAMMAD MAHTAB ALAM,Samaj Shakti Party,CHIRAIA,BIHAR,776
S0465,TANWEER SHAMSI,Independent,BALRAMPUR,BIHAR,775
S04224,RITESH KUMAR,Independent,RAFIGANJ,BIHAR,774
S04226,SANTOSH THAKUR,Swaraj Party (Loktantrik),SHERGHATI,BIHAR,774
S04168,RAMJEE MANDAL,Independent,LAKHISARAI,BIHAR,771
S0493,DINESH KUMAR RAY,Independent,KURHANI,BIHAR,771
S0485,RANJEET SHARMA,Gantantrik Samaj Party,BAHADURPUR,BIHAR,768
S04155,OM PRAKASH MANDAL,Independent,KAHALGAON,BIHAR,762
S04104,KALINDRA KUMAR RAY,Rashtriya Sab Janshakti Party,HATHUA,BIHAR,761
S04234,PIKAN MANJHI,Independent,WAZIRGANJ,BIHAR,760
S04134,DILIP KUMAR SAHANI,Independent,UJIARPUR,BIHAR,760
S04209,AMIT KUMAR,Rashtriya Sanatan Party,KARGAHAR,BIHAR,760
S04179,SURAJ KUMAR,Independent,BARH,BIHAR,760
S0477,RANJIT SADA,Independent,MAHISHI,BIHAR,758
S04189,RAM EKWAL RAVIDAS,Independent,MASAURHI,BIHAR,757
S04172,SARSWATI KUMARI,Independent,BIHARSHARIF,BIHAR,757
S04162,ADHIK LAL MARANDI,Independent,KATORIA,BIHAR,756
S0494,SANJAY KUMAR S/O JATAN RAJAK,Independent,MUZAFFARPUR,BIHAR,753
S0495,AJIT KUMAR,Independent,KANTI,BIHAR,751
S04137,SURJEET SHYAMAL,Independent,MOHIUDDINNAGAR,BIHAR,750
S0490,DEENANATH PRASAD,Independent,MINAPUR,BIHAR,750
S0454,MD TARIQ ANWAR,Janshakti Janta Dal,KISHANGANJ,BIHAR,749
S0438,VIJAY KUMAR MANDAL,Socialist Unity Centre Of India (COMMUNIST),JHANJHARPUR,BIHAR,748
S04163,MAMTA ROY,Independent,BELHAR,BIHAR,748
S0468,MD NASIM,Independent,BARARI,BIHAR,744
S0482,MOHAMMAD KALAM,Bharat Jan Jagran Dal,DARBHANGA RURAL,BIHAR,744
S04187,SHIV KUMAR SINGH,Apna Kisan Party,MANER,BIHAR,744
S04129,CHANDAN KUMAR,Independent,MAHNAR,BIHAR,743
S04230,PREM KUMAR S/O-AYODHYA SAW,Independent,GAYA TOWN,BIHAR,739
S0486,BALARAM THAKUR,Independent,KEOTI,BIHAR,737
S049,PUNAM SHARMA,Jagrook Janta Party,SIKTA,BIHAR,737
S0485,BIRENDRA KUMAR PASWAN,Republican Party of India (Bhimrao Ambedkar),BAHADURPUR,BIHAR,737
S04195,VIJAY MEHRA,Independent,AGIAON,BIHAR,734
S04145,PRIYANKA KUMARI,Independent,SAHEBPUR KAMAL,BIHAR,730
S0493,NOTA,None of the Above,KURHANI,BIHAR,729
S04191,RAJIV KUMAR SINGH,Independent,BIKRAM,BIHAR,728
S04146,SUSHIL KUMAR,Samata Party,BEGUSARAI,BIHAR,727
S04212,RANJAN KUMAR,Independent,DEHRI,BIHAR,724
S04230,RAFATALI KHAN,Bahujan Samaj Party,GAYA TOWN,BIHAR,724
S04205,AJEET KUMAR PATEL,Independent,BHABUA,BIHAR,722
S04228,SANJAY MANDAL,Socialist Party (India),BARACHATTI,BIHAR,720
S04195,SURAJ BHAN,Independent,AGIAON,BIHAR,720
S0490,RAMESH KUMAR,Independent,MINAPUR,BIHAR,717
S0479,BACHELAL JHA,Independent,GAURA BAURAM,BIHAR,716
S0480,PRAMILA JHA,Bhartiya Mahasangh Party,BENIPUR,BIHAR,714
S04196,RAMESH CHANDRA RABI,Independent,TARARI,BIHAR,714
S04168,ABHISHEK KUMAR,Independent,LAKHISARAI,BIHAR,713
S04138,NAVIN KUMAR,Independent,BIBHUTIPUR,BIHAR,713
S04128,PREM KUMAR,Janshakti Janta Dal,RAGHOPUR,BIHAR,709
S04221,AJAY BHUIYAN,Swaraj Party (Loktantrik),NABINAGAR,BIHAR,709
S04208,ASHUTOSH SINGH,Nationalist Congress Party,SASARAM,BIHAR,708
S04112,ANGAD KUMAR,Independent,MAHARAJGANJ,BIHAR,706
S04137,ABHIRANJAN KUMAR,Independent,MOHIUDDINNAGAR,BIHAR,704
S0496,RAJESH KUMAR,Independent,BARURAJ,BIHAR,704
S043,SAMEER SUNU,Independent,NARKATIAGANJ,BIHAR,703
S0480,AMARJEE MISHRA,Independent,BENIPUR,BIHAR,699
S04238,SANJAY YADAV,Indian National Socialistic Action Forces,GOBINDPUR,BIHAR,698
S0435,SONU KUMAR,Janshakti Janta Dal,BISFI,BIHAR,697
S04114,ASHOK SHARMA,Independent,MANJHI,BIHAR,697
S0476,YOGBIR ROY,Independent,SIMRI BAKHTIARPUR,BIHAR,695
S04226,PANKAJ KUMAR MISHRA,Samajwadi Lok Parishad,SHERGHATI,BIHAR,695
S04156,REKHA DAS,Bahujan Samaj Party,BHAGALPUR,BIHAR,694
S04164,ASHISH ANAND,Bahujan Samaj Party,TARAPUR,BIHAR,692
S04153,RAJIV KUMAR SINGH,Independent,GOPALPUR,BIHAR,691
S04186,SUNNY KUMAR SHARMA,Jagrook Janta Party,DANAPUR,BIHAR,691
S04100,MANJU KUMARI,Independent,BARAULI,BIHAR,691
S04181,RICHA SINHA,Vocal India Party,DIGHA,BIHAR,685
S04169,KUNDAN KUMAR,Independent,SHEIKHPURA,BIHAR,684
S04133,NITESH KUMAR SINHA,Bharatiya Sampuran Krantikari Party,SAMASTIPUR,BIHAR,684
S04116,VIVEK KUMAR,Janshakti Janta Dal,TARAIYA,BIHAR,681
S04210,NIRANJAN KUMAR RAY,Independent,DINARA,BIHAR,681
S04194,MD. SARFARAJ ANSARI,Peoples Party of India (Democratic),ARRAH,BIHAR,679
S04145,SURENDRA KUMAR,Parivartan Party of India,SAHEBPUR KAMAL,BIHAR,677
S043,DHRUP RAM,Independent,NARKATIAGANJ,BIHAR,676
S04161,UMAKANT YADAV,Independent,BANKA,BIHAR,674
S04187,MUKESH KUMAR,Independent,MANER,BIHAR,673
S04226,CHANDRADEV KUMAR YADAV,Independent,SHERGHATI,BIHAR,672
S0481,NAVIJAN ANSARI,Aam Janta Pragati Party,ALINAGAR,BIHAR,671
S04231,RAMJEET SINGH,Rashtriya Jansambhavna Party,TIKARI,BIHAR,669
S0423,RAMNATH MAHTO,Independent,RIGA,BIHAR,669
S04183,DR. UMA KANT PATHAK,Bahujan Samaj Party,KUMHRAR,BIHAR,668
S04213,AMIT KUMAR MISHRA,Independent,KARAKAT,BIHAR,667
S04182,RAVI KUMAR,Independent,BANKIPUR,BIHAR,666
S04234,SHAMBHU SHARAN SHEROMANI,Jagrook Janta Party,WAZIRGANJ,BIHAR,666
S04206,SUNIL KUMAR,Sarvlokhit Samaj Party,CHAINPUR,BIHAR,666
S0454,PERWEZ ALAM,Independent,KISHANGANJ,BIHAR,665
S04175,VAVUCHAND CHAUDHARI,Indian National Socialistic Action Forces,HILSA,BIHAR,663
S0494,SHANU KUMAR,Aazad Samaj Party (Kanshi Ram),MUZAFFARPUR,BIHAR,663
S0424,MANOJ SADA,Lok Dal,BATHNAHA,BIHAR,662
S04120,RAMLAL MANJHI,Independent,AMNOUR,BIHAR,660
S04237,SUBHASH SINGH,Indian National Socialistic Action Forces,NAWADA,BIHAR,659
S04223,RAM SWARUP PASWAN,Independent,AURANGABAD,BIHAR,658
S04208,JAKIR HUSAIN,Independent,SASARAM,BIHAR,658
S04203,RAMPRAVESH SINGH,Independent,RAMGARH,BIHAR,657
S0463,JANARDAN SINGH,Independent,KATIHAR,BIHAR,656
S0477,ARVIND KUMAR,Independent,MAHISHI,BIHAR,653
S04180,ARUN KUMAR S/O NAGENDRA PRASAD SINGH,Independent,BAKHTIARPUR,BIHAR,653
S04229,SUGIYA DEVI,Moolniwasi Samaj Party,BODH GAYA,BIHAR,653
S04126,JAY NARAYAN SAH,Bajjikanchal Vikas Party,MAHUA,BIHAR,652
S0413,RAVI KANT RAVI,Kisan Suraj Dal,HARSIDHI,BIHAR,652
S04100,KRISHNA SHAH,Independent,BARAULI,BIHAR,650
S04120,RAKESH KUMAR,Bharatiya Ekta Dal,AMNOUR,BIHAR,649
S04111,DHRUVNATH SINGH,Rashtriya Jansambhavna Party,GORIAKOTHI,BIHAR,648
S0465,AJAD KHA,Independent,BALRAMPUR,BIHAR,645
S046,MOHAMMAD ALI,Independent,NAUTAN,BIHAR,645
S04123,RAJ KUMAR PASWAN,Aam Aadmi Party,HAJIPUR,BIHAR,644
S0445,BIPIN KUMAR YADAV,Proutist Bloc India,CHHATAPUR,BIHAR,644
S04194,SACHIN,Independent,ARRAH,BIHAR,644
S0466,MOHAMMAD MUSHA,Independent,PRANPUR,BIHAR,640
S04179,NIRANJAN PRASAD,Panchpauniya Samaj Party,BARH,BIHAR,639
S0482,ABDUL QUDDUS,Independent,DARBHANGA RURAL,BIHAR,639
S04187,CHANDRASHEKHAR MAHTO,Independent,MANER,BIHAR,637
S04230,RAVI RANJAN,Independent,GAYA TOWN,BIHAR,636
S04230,NOTA,None of the Above,GAYA TOWN,BIHAR,636
S04150,JAMIL AHMAD,All India Forward Bloc,BELDAUR,BIHAR,636
S04181,SADHANA KUMARI,Jagrook Janta Party,DIGHA,BIHAR,636
S04105,SAROJ KUMARI,Independent,SIWAN,BIHAR,636
S0496,MADHAV BHAKTA,Socialist Unity Centre Of India (COMMUNIST),BARURAJ,BIHAR,633
S04176,DILIP KUMAR,Peoples Party of India (Democratic),NALANDA,BIHAR,631
S0414,RAHUL KUMAR PRIYADARSHY,Akhand Bhartiya Yuva Party,GOVINDGANJ,BIHAR,630
S0446,ALOK KUMAR,Independent,NARPATGANJ,BIHAR,630
S04136,ASHOK KUMAR ANJANA,Independent,SARAIRANJAN,BIHAR,628
S0448,SUBHAN ANSARI,Independent,FORBESGANJ,BIHAR,627
S04206,ANUJ KUMAR DUBEY,Uday Bharatam Party,CHAINPUR,BIHAR,627
S04186,PAWAN KUMAR,Independent,DANAPUR,BIHAR,626
S04152,SANJEEV KUMAR,Gantantrik Samaj Party,BIHPUR,BIHAR,624
S04210,ABHISHEK RANJAN,Independent,DINARA,BIHAR,624
S0416,MOHIT KUMAR,Jagrook Janta Party,KALYANPUR,BIHAR,624
S04232,RICHA JHA,Samajwadi Lok Parishad,BELAGANJ,BIHAR,624
S04207,SUNIL RAM,Rashtriya Jansambhavna Party,CHENARI,BIHAR,623
S04223,RAMBAHADUR SINGH,Independent,AURANGABAD,BIHAR,618
S042,LALAN PASWAN,Nationalist Congress Party,RAMNAGAR,BIHAR,618
S04150,ATAL BIHARI,GaribJanta Party Loktantrik,BELDAUR,BIHAR,617
S04181,RAJIV KUMAR SINGH,Right to Recall Party,DIGHA,BIHAR,614
S04220,DHARMENDRA KUMAR,Jagrook Janta Party,OBRA,BIHAR,613
S04129,MITHILESH KUMAR SINGH SATHI,Sathi Aur Aapka Faisala Party,MAHNAR,BIHAR,611
S04124,MD. NIYAJ ALAM,Lok Shakti Party (Loktantrik),LALGANJ,BIHAR,611
S04147,VIKASH KUMAR,Nationalist Congress Party,BAKHRI,BIHAR,609
S04192,SANJEET KUMAR,Peoples Party of India (Democratic),SANDESH,BIHAR,609
S0460,AWADH KISHOR SHARMA,Rashtriya Samaj Paksha,RUPAULI,BIHAR,607
S04197,NEERAJ ROY,Janshakti Janta Dal,JAGDISHPUR,BIHAR,607
S04184,MINU KUMARI,Janshakti Janta Dal,PATNA SAHIB,BIHAR,606
S0494,NOTA,None of the Above,MUZAFFARPUR,BIHAR,606
S04236,DAYA NAND PRASAD,Vikas Vanchit Insan Party,HISUA,BIHAR,605
S0464,MOHAMMAD RAZAUL HAQUE,Independent,KADWA,BIHAR,604
S0494,BASKIT KUMAR SHARMA,Independent,MUZAFFARPUR,BIHAR,604
S04208,ANAND KUMAR GUPTA,Independent,SASARAM,BIHAR,603
S0419,DUKHIT RAY,Independent,MOTIHARI,BIHAR,603
S04181,SHWET RANJAN,Independent,DIGHA,BIHAR,601
S04208,YASH RAJ SINGH,Jai Hind Force,SASARAM,BIHAR,600
S04225,DHARMENDRA NARAYAN,Rashtriya Jantantrik Morcha,GURUA,BIHAR,600
S04213,ARUN SINGH (VILL-KURUR),Independent,KARAKAT,BIHAR,600
S04143,AVINASH BHARTI,Samata Party,TEGHRA,BIHAR,598
S04236,RAMANANDAN RAJAVANSHI,Suheldev Bharatiya Samaj Party,HISUA,BIHAR,596
S04168,AMRESH PRASAD SINGH,Independent,LAKHISARAI,BIHAR,594
S0494,BALAK NATH SAHANI,Bahujan Samaj Party,MUZAFFARPUR,BIHAR,594
S04153,PIYUSH JHA,Independent,GOPALPUR,BIHAR,594
S04121,SHYAM BABU RAY,Bhartiya Lok Chetna Party,PARSA,BIHAR,594
S0428,RAGHVENDRA KUMAR,Independent,SITAMARHI,BIHAR,592
S04133,VINAY KUMAR RAM,Bahujan Samaj Party,SAMASTIPUR,BIHAR,591
S04164,RAHUL KUMAR SINGH,Aam Aadmi Party,TARAPUR,BIHAR,590
S0495,BIRENDRA KUMAR,Rashtriya Jansambhavna Party,KANTI,BIHAR,589
S04198,MADAN YADAV,Janshakti Janta Dal,SHAHPUR,BIHAR,589
S04213,AYODHYA RAM,Independent,KARAKAT,BIHAR,587
S04143,BASANT KUMAR,Independent,TEGHRA,BIHAR,586
S0482,UDAY CHANDRA CHAUPAL,Independent,DARBHANGA RURAL,BIHAR,585
S04195,BASANT KUMAR RAM,Voters Party International,AGIAON,BIHAR,584
S0424,SUNIL RAM,Proutist Bloc India,BATHNAHA,BIHAR,583
S0461,CHAND LAL URANV,Independent,DHAMDAHA,BIHAR,581
S04174,MITU KUMARI,Independent,ISLAMPUR,BIHAR,581
S04163,BALESHWAR YADAV,Independent,BELHAR,BIHAR,581
S0416,RAMBABU DAS,Aam Aadmi Party,KALYANPUR,BIHAR,579
S0460,NITYA MANDAL,Independent,RUPAULI,BIHAR,575
S04225,SAMTA KUMAR,Akhil Hind Forward Bloc (Krantikari),GURUA,BIHAR,575
S04100,RUDAL MAHATO,Rashtriya Jansambhavna Party,BARAULI,BIHAR,574
S04236,PAWAN KUMAR,Peoples Party of India (Democratic),HISUA,BIHAR,572
S04212,MD. EKRAM ANSARI,Independent,DEHRI,BIHAR,570
S04230,ANIL KUMAR,Aam Aadmi Party,GAYA TOWN,BIHAR,570
S0445,KALIM MIYAN,Janta Dal Rashtravadi,CHHATAPUR,BIHAR,568
S04158,CHETAN RAM,Independent,NATHNAGAR,BIHAR,568
S04185,RAMJATAN CHOUDHARY,Independent,FATUHA,BIHAR,568
S04204,INDRAJIT RAM,Independent,MOHANIA,BIHAR,568
S04200,PRAMILA DEVI,Independent,BUXAR,BIHAR,568
S0477,RAJA KUMAR,Independent,MAHISHI,BIHAR,567
S04217,VIJAY SHARMA,Bhartiya Sarthak Party,GHOSI,BIHAR,567
S04184,MD IFTEKHAR HUSSAIN,Bharatiya Momin Front,PATNA SAHIB,BIHAR,567
S04214,CHANDRA SHEKHAR YADAV,Independent,ARWAL,BIHAR,566
S0476,YAPURA WADAT,Independent,SIMRI BAKHTIARPUR,BIHAR,565
S0480,PRAMOD KUMAR SAHU,Rashtriya Samajwadi Lok Adhikar Party,BENIPUR,BIHAR,565
S04212,SAMEER KUMAR,Independent,DEHRI,BIHAR,565
S0434,JITENDRA KUMAR SINGH,Janshakti Vikas Party (Democratic),BABUBARHI,BIHAR,563
S04183,AMRENDRA KUMAR BHASKAR,Proutist Bloc India,KUMHRAR,BIHAR,561
S04191,CHANDAN SHARMA,Jagrook Janta Party,BIKRAM,BIHAR,560
S0438,NUTAN DAVE,Aam Janta Pragati Party,JHANJHARPUR,BIHAR,560
S04126,LALIT KUMAR GHOSH,Socialist Unity Centre Of India (COMMUNIST),MAHUA,BIHAR,560
S04130,RINA KUMARI,Janshakti Janta Dal,PATEPUR,BIHAR,559
S04159,NAZRANA PRAWEEN,Independent,AMARPUR,BIHAR,558
S04174,MANOJ JAMADAR,Independent,ISLAMPUR,BIHAR,557
S04224,UPENDRA KUMAR,Independent,RAFIGANJ,BIHAR,555
S0493,ALOK KUMAR SINGH,Rashtriya Jansambhavna Party,KURHANI,BIHAR,555
S04166,NIRMALJEET,Independent,JAMALPUR,BIHAR,554
S04213,NIRMAL SHARMA,Jagrook Janta Party,KARAKAT,BIHAR,553
S0434,KAMLESH KUMAR JHA,The Plurals Party,BABUBARHI,BIHAR,552
S04172,RAKESH PASWAN,Independent,BIHARSHARIF,BIHAR,552
S0463,JHANTU URAON,Bharat Jago Janta Party,KATIHAR,BIHAR,550
S0460,PRAMOD KUMAR MANDAL,Republican Party of India (A),RUPAULI,BIHAR,546
S0468,MD MOJAHID ALAM,Independent,BARARI,BIHAR,546
S04183,BABLU KUMAR,Aam Aadmi Party,KUMHRAR,BIHAR,546
S04182,S. SAJJAD HUSSAIN AKHTER,Independent,BANKIPUR,BIHAR,546
S04163,GIRDHARI PANDIT,Socialist Unity Centre Of India (COMMUNIST),BELHAR,BIHAR,542
S04118,PADMA MISHRA,Independent,CHAPRA,BIHAR,542
S0486,GULAB BABU RAIN,Independent,KEOTI,BIHAR,541
S04183,ANUJ KUMAR SINGH,Independent,KUMHRAR,BIHAR,539
S0465,MD KAMALUDDIN,Independent,BALRAMPUR,BIHAR,537
S04146,MANOJ KUMAR,Independent,BEGUSARAI,BIHAR,537
S0476,DOMI SHARMA,Independent,SIMRI BAKHTIARPUR,BIHAR,536
S04154,RAJESH PASWAN,Bhartiya Lok Chetna Party,PIRPAINTI,BIHAR,534
S04163,GIRDHARI KUMAR,Independent,BELHAR,BIHAR,534
S04111,DILIP MANJHI,Janshakti Vikas Party (Democratic),GORIAKOTHI,BIHAR,534
S0433,RATNESHWAR JHA,Aadarsh Mithila Party,KHAJAULI,BIHAR,532
S0495,MD JAFRUDIN,Independent,KANTI,BIHAR,532
S0476,PINTU KUMAR SHARMA,Jagrook Janta Party,SIMRI BAKHTIARPUR,BIHAR,531
S04120,ARJUN KUMAR NIRALA,Independent,AMNOUR,BIHAR,531
S04165,RAKESH KUMAR,Independent,MUNGER,BIHAR,530
S04137,UMESH RAY,Aam Aadmi Party,MOHIUDDINNAGAR,BIHAR,526
S0493,MD GULAM MASOOM,Janshakti Janta Dal,KURHANI,BIHAR,524
S04225,GAUTAM KUMAR,Swaraj Party (Loktantrik),GURUA,BIHAR,523
S04143,MRINAL VARUN,Independent,TEGHRA,BIHAR,521
S04208,OMJEET KUMAR,Independent,SASARAM,BIHAR,521
S0466,ABDUS SALAM,Independent,PRANPUR,BIHAR,520
S04146,MD GAFFAR KHAN,Independent,BEGUSARAI,BIHAR,519
S04146,RAMKRISHNA MAHTO,Janshakti Janta Dal,BEGUSARAI,BIHAR,519
S0477,RAHUL PASWAN,Independent,MAHISHI,BIHAR,519
S04149,TINKU KUMAR LAHERI,Independent,KHAGARIA,BIHAR,518
S0416,RAKESH KUMAR PANDIT,Independent,KALYANPUR,BIHAR,517
S04137,BHUSHAN PRASAD RAY,Janta Dal Rashtravadi,MOHIUDDINNAGAR,BIHAR,517
S04163,AMRIT TANTI,Bhartiya Dalit Party,BELHAR,BIHAR,514
S04190,ANAND KUMAR,Bhartiya Lok Chetna Party,PALIGANJ,BIHAR,514
S0419,SIKANDAR CHAUDHARY,Rashtriya Jansambhavna Party,MOTIHARI,BIHAR,512
S0496,MD. ANZAR,Rashtriya Ulama Council,BARURAJ,BIHAR,512
S04192,MANMOHAN SINGH,Rashtrawadi Janlok Party (Satya),SANDESH,BIHAR,509
S0462,AJAY SWARN,Independent,PURNIA,BIHAR,507
S0463,Sanjay Singh @ Bhai Sanjiv,Independent,KATIHAR,BIHAR,504
S0487,SYED MD MAHTAB,The Plurals Party,JALE,BIHAR,502
S04185,RAJESH PASWAN,Indian National Socialistic Action Forces,FATUHA,BIHAR,502
S04193,DHARAMPAL YADAV,Independent,BARHARA,BIHAR,500
S04216,RAMBHA KUMARI,Samajwadi Lok Parishad,JEHANABAD,BIHAR,499
S04201,SUSHIL KUMAR SHARMA,Jagrook Janta Party,DUMRAON,BIHAR,498
S0473,PRADEEP KUMAR,Jagrook Janta Party,MADHEPURA,BIHAR,497
S04213,AMIT UPADHAYAY,Independent,KARAKAT,BIHAR,496
S0421,MD SALIM,Independent,DHAKA,BIHAR,495
S0493,GULAB KUMAR RAJAK,Independent,KURHANI,BIHAR,494
S04156,SUBODH MANDAL,Independent,BHAGALPUR,BIHAR,493
S04133,RAKESH KUMAR,Socialist Unity Centre Of India (COMMUNIST),SAMASTIPUR,BIHAR,492
S04145,MD MERAJ,Samata Party,SAHEBPUR KAMAL,BIHAR,490
S04154,NAND KISHOR RAJAK,Suheldev Bharatiya Samaj Party,PIRPAINTI,BIHAR,490
S04197,AMRADEEP KUMAR JAI,Independent,JAGDISHPUR,BIHAR,490
S04219,ARUN KUMAR AMAR,Socialist Party (India),GOH,BIHAR,487
S04200,PANKAJ KUMAR PANDEY,Kisan Samaj Party (S),BUXAR,BIHAR,486
S04220,JITENDRA DUBEY,Akhil Bharatiya Jan Sangh,OBRA,BIHAR,485
S04187,GUDIYA KUMARI,Independent,MANER,BIHAR,483
S0432,BECHAN RAM,All India Forward Bloc,BENIPATTI,BIHAR,482
S04220,DHIRAJ KUMAR,Independent,OBRA,BIHAR,482
S0421,NAGINA PASWAN,Rashtriya Jansambhavna Party,DHAKA,BIHAR,477
S04145,VIVEKANAND PRASAD,Independent,SAHEBPUR KAMAL,BIHAR,476
S04215,AVINASH KUMAR,Independent,KURTHA,BIHAR,476
S0460,MD. GULJAR,Independent,RUPAULI,BIHAR,475
S04127,DHARMENDRA KUMAR,Jantantra Awaj Party,RAJA PAKAR,BIHAR,474
S0482,PRADEEP KUMAR MISHRA,Aam Janta Pragati Party,DARBHANGA RURAL,BIHAR,472
S04166,JOONE KUMAR,Independent,JAMALPUR,BIHAR,472
S04231,KUNDAN KUMAR,Independent,TIKARI,BIHAR,471
S04122,DHARAMVEER KUMAR,Nationalist Congress Party,SONEPUR,BIHAR,471
S04168,AMRESH KUMAR,Independent,LAKHISARAI,BIHAR,471
S0483,MOHAMMAD AMAJAD KHAN,Independent,DARBHANGA,BIHAR,470
S04209,DEEPAK KUMAR,Independent,KARGAHAR,BIHAR,468
S04231,ASHOK KUMAR,Independent,TIKARI,BIHAR,468
S04181,PRANJAL SINGH,The Plurals Party,DIGHA,BIHAR,466
S04158,JAYKARAN PASWAN,Independent,NATHNAGAR,BIHAR,465
S04239,NANDLAL SHARMA,Jagrook Janta Party,WARSALIGANJ,BIHAR,462
S04124,AKHILESH KUMAR,Independent,LALGANJ,BIHAR,461
S0434,DAYANAND KUMAR,Right to Recall Party,BABUBARHI,BIHAR,461
S04111,TRIBHUWAN RAM,Peoples Party of India (Democratic),GORIAKOTHI,BIHAR,460
S0486,YOGESH RANJAN,Proutist Sarva Samaj,KEOTI,BIHAR,460
S0494,SANJAY KUMAR S/O LATE NAND KISHOR PRASAD,Independent,MUZAFFARPUR,BIHAR,460
S04149,VINAY KUMAR VERMA,Bhartiya Lok Chetna Party,KHAGARIA,BIHAR,459
S04166,ASHOK KUMAR,Independent,JAMALPUR,BIHAR,458
S04209,RAMESAR NONIYA,Rashtriya Jansambhavna Party,KARGAHAR,BIHAR,458
S04158,ARAVIND MANDAL,Independent,NATHNAGAR,BIHAR,457
S0428,MAHESH NANDAN SINGH,Independent,SITAMARHI,BIHAR,455
S04159,NARESH CHANDRA YADVENDU,Independent,AMARPUR,BIHAR,455
S04128,UMESH MAHATO,Rashtriya Jansambhavna Party,RAGHOPUR,BIHAR,454
S0458,KANHAIYA LAL MANDAL,Peoples Party of India (Democratic),KASBA,BIHAR,452
S04219,MUNDRIKA PRASAD,Independent,GOH,BIHAR,452
S0498,RANJEET KUMAR,Independent,SAHEBGANJ,BIHAR,451
S0473,KAMESHWAR YADAV,Aadarsh Mithila Party,MADHEPURA,BIHAR,448
S0461,PRADIP YADAV,Independent,DHAMDAHA,BIHAR,447
S04206,DINDAYAL SINGH KUSHAWAHA,Samata Party,CHAINPUR,BIHAR,445
S04105,SATYENDRA KUMAR KUSHWAHA,Independent,SIWAN,BIHAR,445
S04206,SHRAVAN BIND,Independent,CHAINPUR,BIHAR,441
S04217,SARYU PRASAD SINGH,Kisan Sangharsh Samiti,GHOSI,BIHAR,441
S0484,USHA AKELA,Independent,HAYAGHAT,BIHAR,440
S04174,KUMAR HARI CHARAN SINGH YADAV,Bharatiya Momin Front,ISLAMPUR,BIHAR,438
S04224,RAHUL KUMAR,Jagrook Janta Party,RAFIGANJ,BIHAR,438
S0479,PANKAJ KUMAR SAHU,Independent,GAURA BAURAM,BIHAR,437
S0493,SANJEET MANJHI,Socialist Unity Centre Of India (COMMUNIST),KURHANI,BIHAR,436
S04214,KAJAL DEVI,Independent,ARWAL,BIHAR,436
S0432,ANKIT KUMAR JHA,Aam Janta Pragati Party,BENIPATTI,BIHAR,435
S0494,MD HASAN,Aam Aadmi Party,MUZAFFARPUR,BIHAR,434
S04224,MAHESHWAR PASWAN,Akhil Hind Forward Bloc (Krantikari),RAFIGANJ,BIHAR,434
S04190,ANAMIKA,Socialist Unity Centre Of India (COMMUNIST),PALIGANJ,BIHAR,433
S04129,RAVIRANJAN KUMAR SINGH,Vikas Insaf Party,MAHNAR,BIHAR,433
S04207,BHJURAM,Rashtriya Samanta Dal,CHENARI,BIHAR,433
S04133,DINESH KUMAR RAI,Rashtriya Jansambhavna Party,SAMASTIPUR,BIHAR,432
S04193,SHIV DAS SINGH,Independent,BARHARA,BIHAR,432
S04133,PREMJEET KUMAR,Aadarsh Mithila Party,SAMASTIPUR,BIHAR,431
S04211,RANJAN KUMAR CHAUDHARY,Bharateeya Manavadhikar party,NOKHA,BIHAR,430
S0482,ROSHAN,Vikas Insaf Party,DARBHANGA RURAL,BIHAR,427
S0460,MOHAMMAD NAFIS MANSURI,The National Road Map Party of India,RUPAULI,BIHAR,427
S04146,PINKI SINHA,Independent,BEGUSARAI,BIHAR,425
S04163,ASHOK MANDAL,Samata Party,BELHAR,BIHAR,425
S04123,DHEERAJ KUMAR ROY,Yuva Devlop Party,HAJIPUR,BIHAR,424
S0423,DHIRAJ KUMAR,Independent,RIGA,BIHAR,423
S04241,PRAMOD MISHRA,Samaj Satta Dal,JAMUI,BIHAR,422
S04241,OM PRAKASH YADAV,Independent,JAMUI,BIHAR,422
S0481,SANJAY KUMAR JHA,Mithilawadi party,ALINAGAR,BIHAR,422
S04206,RAM EKABAL PRASAD,Independent,CHAINPUR,BIHAR,422
S04175,PREM KUMAR,Rashtriya Jansambhavna Party,HILSA,BIHAR,421
S0468,NIRANJAN KUMAR JHA,Independent,BARARI,BIHAR,420
S04158,DAYARAM MANDAL,Independent,NATHNAGAR,BIHAR,420
